Date,Open,High,Low,Close,AdjClose,Volume
27-02-1996,3.39,3.425,3.3,3.395,2.754445,841000.0
28-02-1996,3.395,3.445,3.305,3.325,2.697652,422000.0
29-02-1996,3.3,3.3,3.0,3.065,2.486708,1275000.0
01-03-1996,3.065,3.15,3.0,3.11,2.523218,732000.0
04-03-1996,3.11,3.1,3.05,3.065,2.486708,647000.0
05-03-1996,3.065,3.065,3.065,3.065,2.486708,596000.0
06-03-1996,3.065,3.15,3.08,3.1,2.515105,360000.0
07-03-1996,3.1,3.15,3.025,3.06,2.482652,486000.0
08-03-1996,3.06,3.07,3.0,3.05,2.474538,387000.0
11-03-1996,3.05,3.045,2.975,2.995,2.429915,324000.0
12-03-1996,2.995,2.995,2.93,2.955,2.397462,400000.0
13-03-1996,2.955,3.1,3.0,3.08,2.498878,486000.0
14-03-1996,3.08,3.15,3.045,3.07,2.490765,529000.0
15-03-1996,3.1,3.1,3.0,3.0,2.433972,807000.0
18-03-1996,3.0,3.025,2.93,2.985,2.421803,388000.0
19-03-1996,2.985,3.0,2.9,2.955,2.397462,617000.0
20-03-1996,2.955,2.955,2.955,2.955,2.397462,501875.0
21-03-1996,2.955,3.015,2.95,3.005,2.438029,643000.0
22-03-1996,3.005,3.02,2.935,2.995,2.429915,194000.0
25-03-1996,2.995,3.05,2.98,3.025,2.454255,413000.0
26-03-1996,3.025,3.08,2.98,3.045,2.470482,643000.0
27-03-1996,3.045,3.11,3.03,3.1,2.515105,795000.0
28-03-1996,3.1,3.275,3.13,3.21,2.604351,1124000.0
29-03-1996,3.21,3.31,3.2,3.245,2.632747,1356000.0
01-04-1996,3.245,3.3,3.24,3.29,2.669256,963000.0
02-04-1996,3.29,3.45,3.28,3.4,2.758502,1835000.0
03-04-1996,3.4,3.6,3.4,3.49,2.831522,2082000.0
04-04-1996,3.49,3.455,3.35,3.405,2.762559,1134000.0
05-04-1996,3.405,3.405,3.405,3.405,2.762559,1287750.0
08-04-1996,3.405,3.47,3.41,3.45,2.799068,925000.0
09-04-1996,3.45,3.46,3.355,3.385,2.746332,1219000.0
10-04-1996,3.385,3.46,3.24,3.285,2.6652,904000.0
11-04-1996,3.25,3.34,3.25,3.335,2.705765,631000.0
12-04-1996,3.335,3.385,3.28,3.35,2.717936,564000.0
15-04-1996,3.41,3.455,3.375,3.425,2.778785,988000.0
16-04-1996,3.42,3.435,3.36,3.375,2.738218,783000.0
17-04-1996,3.375,3.525,3.425,3.505,2.84369,1546000.0
18-04-1996,3.55,3.695,3.505,3.655,2.965389,2706000.0
19-04-1996,3.7,4.025,3.625,3.845,3.119541,6350000.0
22-04-1996,4.0,4.1,3.705,3.77,3.058692,5643000.0
23-04-1996,3.77,3.79,3.63,3.71,3.010012,3214000.0
24-04-1996,3.895,4.05,3.8,3.845,3.119541,5343000.0
25-04-1996,3.9,3.9,3.61,3.685,2.989729,3333000.0
26-04-1996,3.685,3.795,3.625,3.7,3.001899,2039000.0
29-04-1996,3.7,3.735,3.64,3.685,2.989729,1350000.0
30-04-1996,3.685,3.7,3.505,3.545,2.876143,2701000.0
01-05-1996,3.545,3.775,3.61,3.625,2.94105,1662000.0
02-05-1996,3.68,3.68,3.545,3.565,2.89237,1170000.0
03-05-1996,3.565,3.57,3.49,3.5,2.839635,1779000.0
06-05-1996,3.5,3.5,3.35,3.38,2.742276,1360000.0
07-05-1996,3.38,3.44,3.35,3.415,2.770672,1821000.0
08-05-1996,3.2,3.5,3.2,3.485,2.827465,1617000.0
09-05-1996,3.485,3.495,3.38,3.405,2.762559,1115000.0
10-05-1996,3.405,3.395,3.24,3.385,2.746332,1371000.0
13-05-1996,3.385,3.425,3.35,3.42,2.774728,712000.0
14-05-1996,3.485,3.485,3.375,3.425,2.778785,1192000.0
15-05-1996,3.425,3.5,3.4,3.48,2.823408,1608000.0
16-05-1996,3.48,3.67,3.515,3.575,2.900484,2671000.0
17-05-1996,3.55,3.55,3.475,3.53,2.863974,1385000.0
20-05-1996,3.475,3.48,3.4,3.405,2.762559,933000.0
21-05-1996,3.4,3.4,3.325,3.335,2.705765,1644000.0
22-05-1996,3.335,3.42,3.37,3.375,2.738218,645000.0
23-05-1996,3.4,3.4,3.335,3.35,2.717936,361000.0
24-05-1996,3.35,3.4,3.35,3.385,2.746332,473000.0
27-05-1996,3.385,3.385,3.325,3.34,2.709822,1362000.0
28-05-1996,3.34,3.4,3.3,3.39,2.750389,1390000.0
29-05-1996,3.39,3.45,3.395,3.445,2.795011,1314000.0
30-05-1996,3.5,3.5,3.375,3.41,2.766614,804000.0
31-05-1996,3.41,3.43,3.37,3.415,2.770672,486000.0
03-06-1996,3.415,3.5,3.415,3.45,2.799068,766000.0
04-06-1996,3.45,3.475,3.375,3.4,2.758502,1698000.0
05-06-1996,3.4,3.45,3.39,3.405,2.762559,437000.0
06-06-1996,3.445,3.46,3.405,3.435,2.786898,622000.0
07-06-1996,3.42,3.445,3.405,3.435,2.786898,405000.0
10-06-1996,3.465,3.465,3.425,3.44,2.790954,860000.0
11-06-1996,3.47,3.47,3.4,3.43,2.782841,1054000.0
12-06-1996,3.45,3.545,3.44,3.51,2.847748,1657000.0
13-06-1996,3.51,3.88,3.5,3.875,3.14388,7320000.0
14-06-1996,3.925,4.17,3.925,4.045,3.281806,9036000.0
17-06-1996,4.05,4.13,3.85,3.87,3.139824,6812000.0
18-06-1996,3.85,3.9,3.75,3.83,3.107371,4708000.0
19-06-1996,3.935,3.95,3.775,3.8,3.083031,3422000.0
20-06-1996,3.75,3.8,3.7,3.765,3.054636,2981000.0
21-06-1996,3.7,3.765,3.655,3.68,2.985673,2364000.0
24-06-1996,3.71,3.71,3.6,3.66,2.969446,1931000.0
25-06-1996,3.675,3.68,3.61,3.64,2.95322,4000000.0
26-06-1996,3.85,4.025,3.85,3.915,3.176333,14061000.0
27-06-1996,3.91,3.945,3.805,3.93,3.188504,7982000.0
28-06-1996,3.96,4.05,3.91,3.99,3.237183,14959000.0
01-07-1996,4.01,4.025,3.875,3.905,3.16822,11334000.0
02-07-1996,3.925,3.98,3.875,3.895,3.160107,6039000.0
03-07-1996,3.875,3.9,3.83,3.855,3.127654,7855000.0
04-07-1996,3.83,3.91,3.775,3.86,3.131711,9477000.0
05-07-1996,3.855,3.91,3.85,3.855,3.127654,3069000.0
08-07-1996,3.93,3.93,3.855,3.875,3.14388,1927000.0
09-07-1996,3.875,3.88,3.82,3.835,3.111428,3414000.0
10-07-1996,3.81,3.85,3.775,3.83,3.107371,3917000.0
11-07-1996,3.825,3.865,3.825,3.83,3.107371,1296000.0
12-07-1996,3.815,3.84,3.78,3.82,3.099258,1200000.0
15-07-1996,3.81,3.845,3.775,3.83,3.107371,2558000.0
16-07-1996,3.825,3.875,3.77,3.805,3.087088,3377000.0
17-07-1996,3.795,3.8,3.62,3.77,3.058692,5582000.0
18-07-1996,3.75,3.795,3.705,3.74,3.034352,2085000.0
19-07-1996,3.75,3.775,3.7,3.76,3.050578,2348000.0
22-07-1996,3.825,3.825,3.71,3.75,3.042465,863000.0
23-07-1996,3.755,3.755,3.655,3.68,2.985673,3695000.0
24-07-1996,3.66,3.66,3.475,3.62,2.936993,6060000.0
25-07-1996,3.6,3.65,3.58,3.61,2.928879,2542000.0
26-07-1996,3.58,3.67,3.565,3.63,2.945106,6639000.0
29-07-1996,3.65,3.845,3.615,3.62,2.936993,4140000.0
30-07-1996,3.6,3.6,3.29,3.535,2.868031,12399000.0
31-07-1996,3.46,3.55,3.355,3.52,2.855861,2970000.0
01-08-1996,3.55,3.57,3.5,3.55,2.8802,1097000.0
02-08-1996,3.625,3.625,3.51,3.585,2.908597,822000.0
05-08-1996,3.55,3.7,3.55,3.615,2.932936,1454000.0
06-08-1996,3.605,3.8,3.605,3.775,3.062748,2350000.0
07-08-1996,3.7,3.745,3.65,3.685,2.989729,681000.0
08-08-1996,3.7,3.715,3.65,3.665,2.973503,371000.0
09-08-1996,3.635,3.675,3.62,3.635,2.949162,328000.0
12-08-1996,3.655,3.655,3.6,3.615,2.932936,830000.0
13-08-1996,3.6,3.625,3.575,3.605,2.924824,839000.0
14-08-1996,3.61,3.615,3.55,3.56,2.888314,655000.0
15-08-1996,3.56,3.56,3.56,3.56,2.888314,559500.0
16-08-1996,3.55,3.575,3.53,3.535,2.868031,302000.0
19-08-1996,3.65,3.65,3.44,3.5,2.839635,610000.0
20-08-1996,3.47,3.53,3.325,3.35,2.717936,1982000.0
21-08-1996,3.45,3.6,3.45,3.51,2.847748,785000.0
22-08-1996,3.55,3.6,3.48,3.495,2.835577,488000.0
23-08-1996,3.48,3.515,3.48,3.5,2.839635,862000.0
26-08-1996,3.51,3.55,3.495,3.54,2.872087,1025000.0
27-08-1996,3.52,3.625,3.515,3.6,2.920767,905000.0
28-08-1996,3.58,3.64,3.58,3.63,2.945106,799000.0
29-08-1996,3.6,3.695,3.595,3.655,2.965389,972000.0
30-08-1996,3.605,3.695,3.605,3.685,2.989729,557000.0
02-09-1996,3.7,3.715,3.655,3.705,3.005955,453000.0
03-09-1996,3.795,3.795,3.59,3.64,2.95322,1064000.0
04-09-1996,3.6,3.66,3.6,3.655,2.965389,746000.0
05-09-1996,3.675,3.74,3.665,3.7,3.001899,1373000.0
06-09-1996,3.69,3.725,3.665,3.705,3.005955,570000.0
09-09-1996,3.72,3.72,3.68,3.7,3.001899,1236000.0
10-09-1996,3.685,3.725,3.67,3.72,3.018126,1502000.0
11-09-1996,3.74,3.74,3.69,3.725,3.022182,1163000.0
12-09-1996,3.7,3.725,3.675,3.715,3.014069,671000.0
13-09-1996,3.695,3.74,3.695,3.725,3.022182,308000.0
16-09-1996,3.665,3.74,3.665,3.715,3.014069,641000.0
17-09-1996,3.72,3.8,3.7,3.765,3.054636,647000.0
18-09-1996,3.725,3.745,3.7,3.72,3.018126,413000.0
19-09-1996,3.725,3.75,3.675,3.685,2.989729,264000.0
20-09-1996,3.675,3.7,3.635,3.655,2.965389,282000.0
23-09-1996,3.64,3.66,3.575,3.64,2.95322,594000.0
24-09-1996,3.61,3.66,3.605,3.625,2.94105,605000.0
25-09-1996,3.56,3.69,3.56,3.63,2.945106,230000.0
26-09-1996,3.61,3.625,3.595,3.615,2.932936,322000.0
27-09-1996,3.605,3.65,3.54,3.605,2.924824,905000.0
30-09-1996,3.51,3.605,3.51,3.58,2.90454,414000.0
01-10-1996,3.58,3.69,3.52,3.63,2.945106,1144000.0
02-10-1996,3.63,3.63,3.63,3.63,2.945106,714875.0
03-10-1996,3.685,3.685,3.55,3.555,2.884257,660000.0
04-10-1996,3.51,3.625,3.51,3.58,2.90454,807000.0
07-10-1996,3.52,3.55,3.35,3.45,2.799068,1285000.0
08-10-1996,3.305,3.475,3.305,3.405,2.762559,785000.0
09-10-1996,3.57,3.57,3.365,3.455,2.803125,664000.0
10-10-1996,3.485,3.525,3.45,3.505,2.84369,397000.0
11-10-1996,3.545,3.6,3.48,3.5,2.839635,210000.0
14-10-1996,3.5,3.5,3.43,3.445,2.795011,249000.0
15-10-1996,3.42,3.585,3.4,3.53,2.863974,603000.0
16-10-1996,3.4,3.59,3.4,3.5,2.839635,300000.0
17-10-1996,3.475,3.525,3.47,3.515,2.851804,303000.0
18-10-1996,3.525,3.585,3.5,3.55,2.8802,1006000.0
21-10-1996,3.55,3.55,3.55,3.55,2.8802,762250.0
22-10-1996,3.745,3.795,3.65,3.74,3.034352,859000.0
23-10-1996,3.89,4.0,3.81,3.925,3.184447,1084000.0
24-10-1996,3.9,3.94,3.665,3.7,3.001899,821000.0
25-10-1996,3.68,3.77,3.665,3.76,3.050578,297000.0
28-10-1996,3.76,3.825,3.75,3.805,3.087088,613000.0
29-10-1996,3.77,3.87,3.77,3.83,3.107371,778000.0
30-10-1996,3.83,3.83,3.83,3.83,3.107371,651875.0
31-10-1996,3.825,3.9,3.685,3.77,3.058692,731000.0
01-11-1996,3.75,3.84,3.75,3.815,3.095201,622000.0
04-11-1996,3.705,3.85,3.705,3.835,3.111428,694000.0
05-11-1996,3.82,3.85,3.775,3.815,3.095201,571000.0
06-11-1996,3.795,3.825,3.72,3.815,3.095201,597000.0
07-11-1996,3.79,3.825,3.79,3.8,3.083031,389000.0
08-11-1996,3.81,3.84,3.8,3.815,3.095201,244000.0
11-11-1996,3.87,3.975,3.85,3.96,3.212843,447000.0
12-11-1996,3.96,3.96,3.96,3.96,3.212843,438125.0
13-11-1996,3.925,4.0,3.9,3.93,3.188504,556000.0
14-11-1996,3.94,3.955,3.88,3.9,3.164164,358000.0
15-11-1996,3.88,3.925,3.865,3.895,3.160107,222000.0
18-11-1996,3.9,3.925,3.86,3.88,3.147938,386000.0
19-11-1996,3.885,3.9,3.8,3.825,3.103314,532000.0
20-11-1996,3.79,3.825,3.775,3.805,3.087088,379000.0
21-11-1996,3.85,3.85,3.79,3.805,3.087088,377000.0
22-11-1996,3.82,3.82,3.795,3.805,3.087088,340000.0
25-11-1996,3.795,3.88,3.605,3.805,3.087088,1061000.0
26-11-1996,3.79,3.825,3.775,3.805,3.087088,406000.0
27-11-1996,3.8,3.8,3.715,3.78,3.066805,149000.0
28-11-1996,3.755,3.815,3.745,3.805,3.087088,313000.0
29-11-1996,3.9,3.9,3.78,3.8,3.083031,144000.0
02-12-1996,3.8,3.81,3.765,3.8,3.083031,248000.0
03-12-1996,3.73,3.815,3.73,3.81,3.091144,580000.0
04-12-1996,3.705,3.745,3.685,3.715,3.014069,355000.0
05-12-1996,3.7,3.775,3.7,3.74,3.034352,247000.0
06-12-1996,3.75,3.79,3.72,3.73,3.026238,155000.0
09-12-1996,3.74,3.775,3.705,3.725,3.022182,173000.0
10-12-1996,3.705,3.755,3.7,3.735,3.030295,385000.0
11-12-1996,3.75,3.8,3.74,3.79,3.074918,381000.0
12-12-1996,3.825,3.83,3.73,3.775,3.062748,413000.0
13-12-1996,3.73,3.79,3.725,3.75,3.042465,230000.0
16-12-1996,3.825,3.84,3.755,3.815,3.095201,526000.0
17-12-1996,3.805,3.9,3.785,3.885,3.151994,636000.0
18-12-1996,3.95,3.95,3.83,3.85,3.123597,318000.0
19-12-1996,3.85,3.895,3.8,3.825,3.103314,246000.0
20-12-1996,3.805,3.895,3.805,3.885,3.151994,244000.0
23-12-1996,3.9,3.93,3.85,3.92,3.18039,423000.0
24-12-1996,3.925,3.995,3.865,3.955,3.208786,596000.0
25-12-1996,3.955,3.955,3.955,3.955,3.208786,332125.0
26-12-1996,4.0,4.18,3.975,4.095,3.322372,574000.0
27-12-1996,4.095,4.095,4.095,4.095,3.322372,463890.625
30-12-1996,4.095,4.095,4.095,4.095,3.322372,692001.953125
31-12-1996,4.1,4.195,3.9,3.92,3.18039,893000.0
01-01-1997,4.14,4.195,4.05,4.195,3.403505,892000.0
02-01-1997,4.25,4.295,4.105,4.125,3.346712,996000.0
03-01-1997,4.145,4.195,4.1,4.15,3.366995,496000.0
06-01-1997,4.2,4.275,4.14,4.155,3.371052,612000.0
07-01-1997,4.125,4.235,4.125,4.21,3.415674,964000.0
08-01-1997,4.25,4.375,4.25,4.33,3.513033,960000.0
09-01-1997,4.3,4.395,4.3,4.36,3.537373,900000.0
10-01-1997,4.45,4.665,4.45,4.665,3.784828,1495000.0
13-01-1997,4.855,4.855,4.55,4.615,3.74426,1490000.0
14-01-1997,4.615,4.695,4.525,4.605,3.736146,1658000.0
15-01-1997,4.65,4.93,4.65,4.93,3.999827,3326000.0
16-01-1997,5.1,5.275,4.585,4.625,3.752373,3445000.0
17-01-1997,4.375,4.825,4.375,4.62,3.748317,2193000.0
20-01-1997,4.57,4.6,4.415,4.44,3.602279,1152000.0
21-01-1997,4.44,4.44,4.225,4.295,3.484637,2153000.0
22-01-1997,4.5,4.57,4.35,4.545,3.687468,1472000.0
23-01-1997,4.545,4.545,4.545,4.545,3.687468,1780500.0
24-01-1997,4.545,4.56,4.495,4.545,3.687468,915000.0
27-01-1997,4.55,4.71,4.55,4.69,3.80511,2722000.0
28-01-1997,4.69,4.9,4.65,4.87,3.951149,2600000.0
29-01-1997,5.1,5.1,4.67,4.705,3.81728,2714000.0
30-01-1997,4.705,4.75,4.61,4.72,3.82945,1441000.0
31-01-1997,5.0,5.0,4.5,4.605,3.736146,1780000.0
03-02-1997,4.515,4.525,4.41,4.465,3.622561,1829000.0
04-02-1997,4.43,4.635,4.43,4.56,3.699638,3357000.0
05-02-1997,4.74,4.75,4.59,4.6,3.732091,1191000.0
06-02-1997,4.6,4.64,4.56,4.62,3.748317,589000.0
07-02-1997,4.59,4.635,4.58,4.6,3.732091,649000.0
10-02-1997,4.575,4.64,4.575,4.615,3.74426,689000.0
11-02-1997,4.6,4.725,4.6,4.665,3.784828,1291000.0
12-02-1997,4.7,4.745,4.65,4.73,3.837562,1218000.0
13-02-1997,4.7,4.735,4.675,4.685,3.801053,685000.0
14-02-1997,4.7,4.715,4.675,4.69,3.80511,697000.0
17-02-1997,4.75,4.755,4.68,4.715,3.825394,713000.0
18-02-1997,4.69,4.715,4.625,4.645,3.768601,1045000.0
19-02-1997,4.665,4.7,4.65,4.695,3.809166,689000.0
20-02-1997,4.69,4.69,4.6,4.605,3.736146,739000.0
21-02-1997,4.595,4.645,4.4,4.565,3.703694,819000.0
24-02-1997,4.515,4.59,4.415,4.46,3.618505,757000.0
25-02-1997,4.41,4.49,4.38,4.45,3.610391,930000.0
26-02-1997,4.415,4.52,4.415,4.505,3.655016,580000.0
27-02-1997,4.51,4.7,4.51,4.68,3.796996,1051000.0
28-02-1997,4.9,4.955,4.7,4.845,3.930865,1567000.0
03-03-1997,5.225,5.55,5.185,5.305,4.304074,5822000.0
04-03-1997,5.31,5.375,5.2,5.31,4.308131,3289000.0
05-03-1997,5.5,5.68,5.45,5.5,4.462283,5501000.0
06-03-1997,5.4,5.49,5.31,5.46,4.42983,2469000.0
07-03-1997,5.46,5.46,5.46,5.46,4.42983,4143375.0
10-03-1997,5.36,5.425,5.115,5.165,4.190488,4684000.0
11-03-1997,5.15,5.3,5.01,5.065,4.109357,3349000.0
12-03-1997,5.29,5.325,5.18,5.275,4.279734,2118000.0
13-03-1997,5.29,5.325,5.13,5.175,4.198603,952000.0
14-03-1997,5.125,5.2,5.07,5.165,4.190488,1256000.0
17-03-1997,5.155,5.19,5.11,5.145,4.174262,996000.0
18-03-1997,5.15,5.155,5.015,5.055,4.101243,1791000.0
19-03-1997,5.13,5.165,4.94,4.96,4.024167,919000.0
20-03-1997,4.91,4.995,4.875,4.94,4.00794,696000.0
21-03-1997,4.995,5.03,4.905,4.93,3.999827,632000.0
24-03-1997,4.93,4.93,4.93,4.93,3.999827,969000.0
25-03-1997,4.915,4.97,4.825,4.86,3.943035,1130000.0
26-03-1997,4.95,5.0,4.875,4.99,4.048507,727000.0
27-03-1997,4.99,5.025,4.92,5.0,4.056619,605000.0
28-03-1997,5.0,5.0,5.0,5.0,4.056619,1086125.0
31-03-1997,4.65,4.725,4.5,4.52,3.667184,1259000.0
01-04-1997,4.5,4.67,4.35,4.645,3.768601,1370000.0
02-04-1997,4.735,4.925,4.735,4.895,3.97143,899000.0
03-04-1997,4.91,5.05,4.9,5.035,4.085015,1245000.0
04-04-1997,5.0,5.025,4.95,5.0,4.056619,1721000.0
07-04-1997,4.975,5.1,4.96,5.03,4.08096,1922000.0
08-04-1997,5.03,5.03,5.03,5.03,4.08096,1443375.0
09-04-1997,5.15,5.25,5.11,5.22,4.235112,1411000.0
10-04-1997,5.15,5.165,4.985,5.065,4.109357,1469000.0
11-04-1997,5.01,5.225,4.91,5.19,4.210773,2478000.0
14-04-1997,5.19,5.19,5.19,5.19,4.210773,1221421.875
15-04-1997,5.17,5.215,5.1,5.185,4.206714,1485000.0
16-04-1997,5.185,5.185,5.185,5.185,4.206714,2149677.734375
17-04-1997,5.265,5.55,5.265,5.485,4.450112,5272000.0
18-04-1997,5.485,5.485,5.485,5.485,4.450112,3037512.451171875
21-04-1997,5.8,5.8,5.605,5.74,4.656999,3718000.0
22-04-1997,5.81,5.85,5.675,5.78,4.689453,3368000.0
23-04-1997,5.825,5.825,5.7,5.71,4.632661,2521000.0
24-04-1997,5.74,5.845,5.68,5.7,4.624545,2240000.0
25-04-1997,5.675,5.685,5.625,5.67,4.600208,1157000.0
28-04-1997,5.67,5.745,5.6,5.705,4.628603,2217000.0
29-04-1997,5.675,5.725,5.665,5.71,4.632661,2392000.0
30-04-1997,6.005,6.025,5.755,5.82,4.721907,4123000.0
01-05-1997,5.82,5.82,5.82,5.82,4.721907,2319625.0
02-05-1997,5.825,5.825,5.7,5.8,4.70568,2363000.0
05-05-1997,5.75,5.805,5.73,5.795,4.701623,1971000.0
06-05-1997,5.775,5.83,5.75,5.8,4.70568,2583000.0
07-05-1997,5.8,5.845,5.76,5.8,4.70568,890000.0
08-05-1997,5.805,6.205,5.8,6.205,5.034266,9226000.0
09-05-1997,6.395,6.575,6.125,6.225,5.050492,10588000.0
12-05-1997,6.2,6.245,5.85,5.915,4.798981,5296000.0
13-05-1997,5.9,6.09,5.87,6.02,4.884171,4198000.0
14-05-1997,6.15,6.19,5.75,6.04,4.900397,3162000.0
15-05-1997,6.025,6.04,5.92,6.0,4.867944,1704000.0
16-05-1997,5.96,6.03,5.935,5.985,4.855774,1196000.0
19-05-1997,6.0,6.025,5.925,5.94,4.819265,957000.0
20-05-1997,5.955,6.245,5.825,6.02,4.884171,5456000.0
21-05-1997,6.19,6.19,5.875,5.9,4.786811,4213000.0
22-05-1997,5.875,5.92,5.75,5.77,4.681339,2519000.0
23-05-1997,5.795,5.795,5.71,5.75,4.665114,1623000.0
26-05-1997,5.715,5.79,5.7,5.71,4.632661,1162000.0
27-05-1997,5.69,5.73,5.5,5.53,4.486622,2458000.0
28-05-1997,5.6,5.6,5.39,5.47,4.437942,1732000.0
29-05-1997,5.435,5.6,5.405,5.59,4.535301,2128000.0
30-05-1997,5.595,5.695,5.54,5.66,4.592094,1537000.0
02-06-1997,5.7,6.02,5.7,5.93,4.811151,3272000.0
03-06-1997,5.93,6.24,5.86,6.115,4.961248,4629000.0
04-06-1997,6.5,6.52,6.25,6.39,5.184361,19944000.0
05-06-1997,6.4,6.405,6.315,6.335,5.139738,5280000.0
06-06-1997,6.3,6.36,6.27,6.335,5.139738,4451000.0
09-06-1997,6.38,6.38,6.285,6.3,5.176715,2834000.0
10-06-1997,6.315,6.36,6.29,6.345,5.213691,2240000.0
11-06-1997,6.35,6.42,6.33,6.385,5.246559,4600000.0
12-06-1997,6.385,6.43,6.365,6.415,5.27121,4106000.0
13-06-1997,6.43,6.585,6.38,6.485,5.32873,12038000.0
16-06-1997,6.45,6.515,6.36,6.405,5.262993,3420000.0
17-06-1997,6.41,6.54,6.41,6.52,5.357489,3970000.0
18-06-1997,6.565,6.575,6.42,6.455,5.304078,3887000.0
19-06-1997,6.4,6.445,6.365,6.425,5.279428,1863000.0
20-06-1997,6.435,6.44,6.35,6.36,5.226016,2051000.0
23-06-1997,6.365,6.375,6.26,6.28,5.16028,2801000.0
24-06-1997,6.26,6.3,6.225,6.295,5.172606,2047000.0
25-06-1997,6.3,6.3,6.16,6.19,5.086329,3384000.0
26-06-1997,6.19,6.24,6.17,6.215,5.10687,1861000.0
27-06-1997,6.35,6.35,6.17,6.18,5.07811,2000000.0
30-06-1997,6.15,6.27,6.13,6.25,5.13563,2224000.0
01-07-1997,6.3,6.45,6.225,6.43,5.283535,4935000.0
02-07-1997,6.4,6.635,6.4,6.52,5.357489,10330000.0
03-07-1997,6.5,6.55,6.355,6.42,5.275318,3480000.0
04-07-1997,6.475,6.58,6.375,6.515,5.353381,5028000.0
07-07-1997,6.525,6.625,6.425,6.465,5.312295,6201000.0
08-07-1997,6.5,6.575,6.45,6.54,5.373922,9052000.0
09-07-1997,6.575,7.0,6.56,7.0,5.751905,5919000.0
10-07-1997,7.35,7.4,7.125,7.19,5.908028,8058000.0
11-07-1997,7.15,7.235,6.92,7.075,5.813532,4157000.0
14-07-1997,7.05,7.05,6.865,6.89,5.661517,3626000.0
15-07-1997,6.92,6.97,6.85,6.925,5.690277,3200000.0
16-07-1997,7.0,7.09,6.955,7.03,5.776556,2480000.0
17-07-1997,7.085,7.15,7.025,7.125,5.854618,2634000.0
18-07-1997,7.125,7.125,7.125,7.125,5.854618,2919000.0
21-07-1997,7.03,7.07,6.95,7.035,5.780663,2014000.0
22-07-1997,7.05,7.4,7.025,7.32,6.01485,3692000.0
23-07-1997,7.5,7.59,7.35,7.46,6.129888,3767000.0
24-07-1997,7.46,7.485,7.37,7.41,6.088801,1911000.0
25-07-1997,7.4,7.425,7.3,7.4,6.080585,1806000.0
28-07-1997,7.4,7.43,7.325,7.405,6.084694,1572000.0
29-07-1997,7.35,7.425,7.23,7.325,6.018958,1705000.0
30-07-1997,7.385,7.425,7.33,7.38,6.06415,3362000.0
31-07-1997,7.4,7.43,7.38,7.405,6.084694,1262000.0
01-08-1997,7.415,7.5,7.37,7.475,6.142211,2393000.0
04-08-1997,7.415,7.56,7.405,7.505,6.166864,2048000.0
05-08-1997,7.5,7.69,7.475,7.61,6.253143,3385000.0
06-08-1997,7.675,7.75,7.55,7.655,6.290119,807000.0
07-08-1997,7.5,7.59,7.45,7.525,6.183296,1917000.0
08-08-1997,7.49,7.535,7.4,7.46,6.129888,2587000.0
11-08-1997,7.46,7.465,7.39,7.425,6.101129,2085000.0
12-08-1997,7.4,7.445,7.16,7.2,5.916245,886000.0
13-08-1997,7.205,7.38,7.1,7.13,5.858727,813000.0
14-08-1997,7.08,7.215,7.08,7.2,5.916245,983000.0
15-08-1997,7.2,7.2,7.2,7.2,5.916245,1030875.0
18-08-1997,7.13,7.175,7.1,7.125,5.854618,644000.0
19-08-1997,7.12,7.145,7.025,7.075,5.813532,1096000.0
20-08-1997,7.01,7.01,6.75,6.955,5.714928,610000.0
21-08-1997,6.975,6.985,6.825,6.95,5.710821,559000.0
22-08-1997,6.925,6.985,6.5,6.535,5.369814,1001000.0
25-08-1997,6.77,6.77,6.265,6.51,5.349271,642000.0
26-08-1997,6.575,6.6,6.425,6.445,5.29586,793000.0
27-08-1997,6.5,6.675,6.49,6.575,5.402681,715000.0
28-08-1997,6.505,6.7,6.5,6.665,5.476635,926000.0
29-08-1997,6.475,7.0,6.475,6.86,5.636866,3200000.0
01-09-1997,6.9,6.94,6.61,6.805,5.591673,2084000.0
02-09-1997,6.85,6.9,6.7,6.74,5.538263,793000.0
03-09-1997,6.87,7.045,6.85,6.91,5.677951,986000.0
04-09-1997,7.0,7.1,6.755,6.79,5.579348,471000.0
05-09-1997,6.93,7.05,6.74,7.015,5.764231,1115000.0
08-09-1997,7.075,7.2,6.95,7.12,5.850509,1499000.0
09-09-1997,7.195,7.22,6.95,7.03,5.776556,1017000.0
10-09-1997,6.95,7.025,6.85,6.96,5.719038,541000.0
11-09-1997,6.975,7.015,6.95,6.97,5.727254,487000.0
12-09-1997,6.875,7.0,6.875,6.915,5.68206,640000.0
15-09-1997,6.89,6.96,6.805,6.89,5.661517,473000.0
16-09-1997,6.85,6.995,6.85,6.945,5.70671,1088000.0
17-09-1997,6.885,6.945,6.885,6.915,5.68206,406000.0
18-09-1997,6.65,6.93,6.65,6.82,5.603999,2277000.0
19-09-1997,6.825,6.915,6.815,6.9,5.669734,799000.0
22-09-1997,6.825,6.89,6.76,6.815,5.59989,935000.0
23-09-1997,6.8,6.825,6.75,6.785,5.575239,751000.0
24-09-1997,6.85,6.93,6.775,6.785,5.575239,290000.0
25-09-1997,6.75,6.8,6.74,6.75,5.54648,175000.0
26-09-1997,6.75,6.825,6.705,6.8,5.587564,360000.0
29-09-1997,6.8,7.34,6.8,7.26,5.965547,2502000.0
30-09-1997,7.005,7.49,6.825,7.27,5.973764,2435000.0
